Date,Breakout Type,Strike Label,Entry Price,Peak Price,MFE %,MAE %,Time To Peak Min,Decay %,Elasticity,Gamma Eff,Expansion Quality Score,Peak Exhaustion Score,Expected Opportunity Score,Time To 50%,Time Above 50%,Hybrid Return %,Hybrid Capture Eff,Hybrid Retention Ratio,Hybrid Lost Profit,Trail 20 Return %,Trail 20 Capture Eff,Momentum Return %,Momentum Capture Eff,Volatility Regime,Trend Regime,Auction Archetype
2026-04-23,bullish,ATM-2,292.1,305.65,4.64,-49.02,119,51.28,20.689,0.027,21,100,0,,0,-6.37,-1.3727,0.0,32.15,-16.29,-3.5114,-3.29,-0.7085,normal,trending,open_auction
2026-04-23,bullish,ATM-1,217.8,228.0,4.68,-71.46,116,72.74,20.887,0.027,21,100,0,,0,-9.55,-2.0392,0.0,31.0,-16.25,-3.4706,-5.58,-1.1912,normal,trending,open_auction
2026-04-23,bullish,ATM,153.8,162.6,5.72,-99.97,119,99.97,25.518,0.033,21,100,0,,0,-13.88,-2.4261,0.0,30.15,-15.42,-2.6955,-9.14,-1.5966,normal,trending,open_auction
2026-04-23,bullish,ATM+1,103.45,111.45,7.73,-99.95,119,99.96,34.489,0.044,21,100,0,,0,-17.83,-2.3063,0.0,26.45,-13.81,-1.7862,-13.0,-1.6813,normal,trending,open_auction
2026-04-23,bullish,ATM+2,68.4,74.3,8.63,-99.93,119,99.93,38.47,0.049,21,100,0,,0,-22.15,-2.5678,0.0,21.05,-13.1,-1.5186,-18.13,-2.1017,normal,trending,open_auction
2026-04-23,bearish,ATM-2,59.55,61.85,3.86,-99.92,4,99.92,37.57,0.048,26,100,0,,0,-35.35,-9.1522,0.0,23.35,-16.91,-4.3783,-32.83,-8.5,normal,trending,open_auction
2026-04-23,bearish,ATM-1,90.45,93.65,3.54,-99.94,4,99.95,34.414,0.044,26,100,0,,0,-30.62,-8.6562,0.0,30.9,-17.17,-4.8531,-29.91,-8.4531,normal,trending,open_auction
2026-04-23,bearish,ATM,132.4,137.45,3.81,-95.81,4,95.96,37.102,0.048,26,100,0,,0,-26.74,-7.0099,0.0,40.45,-16.95,-4.4436,-26.55,-6.9604,normal,trending,open_auction
2026-04-23,bearish,ATM+1,192.9,197.5,2.38,-75.32,4,75.9,23.197,0.03,24,100,0,,0,-22.91,-9.6087,0.0,48.8,-18.09,-7.587,-23.04,-9.663,normal,trending,open_auction
2026-04-23,bearish,ATM+2,265.55,278.5,4.88,-50.5,123,52.8,47.437,0.061,21,100,0,,0,-17.72,-3.6332,0.0,60.0,-18.31,-3.7552,-18.43,-3.7799,normal,trending,open_auction
2026-04-27,bullish,ATM-2,743.4,753.1,1.3,-9.72,79,10.88,5.636,0.007,40,75,0,,0,-4.5,-3.4485,0.0,43.15,-4.14,-3.1701,-4.47,-3.4227,normal,mean_reverting,open_test_drive
2026-04-27,bullish,ATM-1,685.6,693.45,1.14,-10.3,42,11.32,4.946,0.006,40,75,0,,0,-4.2,-3.6688,0.0,36.65,-4.54,-3.9618,-4.69,-4.0955,normal,mean_reverting,open_test_drive
2026-04-27,bullish,ATM,628.75,635.25,1.03,-10.65,42,11.56,4.466,0.006,39,75,0,,0,-4.27,-4.1308,0.0,33.35,-4.89,-4.7308,-4.68,-4.5231,normal,mean_reverting,open_test_drive
2026-04-27,bullish,ATM+1,574.35,581.9,1.31,-10.75,42,11.91,5.678,0.007,39,75,0,,0,-4.08,-3.106,0.0,31.0,-4.94,-3.755,-4.74,-3.6093,normal,mean_reverting,open_test_drive
2026-04-27,bullish,ATM+2,525.8,531.0,0.99,-11.31,42,12.18,4.272,0.006,39,100,0,,0,-4.36,-4.4038,0.0,28.1,-5.63,-5.6923,-4.75,-4.8077,normal,mean_reverting,open_test_drive
2026-04-28,bullish,ATM-2,580.0,595.9,2.74,-13.75,112,16.05,14.751,0.019,37,100,0,,0,-2.61,-0.9528,0.0,31.05,-10.95,-3.9937,-5.46,-1.9906,normal,trending,open_test_drive
2026-04-28,bullish,ATM-1,526.9,538.0,2.11,-15.92,112,17.66,11.336,0.015,36,100,0,,0,-3.5,-1.6622,0.0,29.55,-12.57,-5.9685,-6.43,-3.0541,normal,trending,open_test_drive
2026-04-28,bullish,ATM,469.9,480.0,2.15,-16.19,112,17.96,11.566,0.015,36,100,0,,0,-3.1,-1.4406,0.0,24.65,-13.18,-6.1337,-6.15,-2.8614,normal,trending,open_test_drive
2026-04-28,bullish,ATM+1,418.8,427.5,2.08,-16.88,112,18.57,11.178,0.014,36,100,0,,0,-3.12,-1.5,0.0,21.75,-14.29,-6.8793,-6.41,-3.0862,normal,trending,open_test_drive
2026-04-28,bullish,ATM+2,371.45,379.7,2.22,-18.51,112,20.28,11.951,0.015,35,100,0,,0,-3.2,-1.4424,0.0,20.15,-18.22,-8.2048,-6.31,-2.8424,normal,trending,open_test_drive
2026-04-28,bearish,ATM-2,350.25,352.6,0.67,-7.44,64,8.05,2.6,0.003,41,50,0,,0,-4.08,-6.0851,0.0,16.65,-4.08,-6.0851,-4.08,-6.0851,normal,trending,open_test_drive
2026-04-28,bearish,ATM-1,393.55,397.85,1.09,-7.2,64,8.21,4.234,0.006,41,50,0,,0,-3.44,-3.1512,0.0,17.85,-3.44,-3.1512,-3.44,-3.1512,normal,trending,open_test_drive
2026-04-28,bearish,ATM,442.0,444.5,0.57,-7.1,64,7.63,2.192,0.003,41,50,0,,0,-3.55,-6.28,0.0,18.2,-3.55,-6.28,-3.55,-6.28,normal,trending,open_test_drive
2026-04-28,bearish,ATM+1,494.4,495.05,0.13,-6.53,64,6.66,0.509,0.001,42,50,0,,0,-3.74,-28.4615,0.0,19.15,-3.74,-28.4615,-3.74,-28.4615,normal,trending,open_test_drive
2026-04-28,bearish,ATM+2,550.7,555.15,0.81,-6.46,64,7.21,3.131,0.004,42,50,0,,0,-3.6,-4.4494,0.0,24.25,-3.6,-4.4494,-3.6,-4.4494,normal,trending,open_test_drive
2026-04-29,bullish,ATM-2,475.0,497.65,4.77,-1.47,5,5.96,5.613,0.007,48,55,2,,0,-0.95,-0.1987,0.0,27.15,-0.95,-0.1987,-0.95,-0.1987,normal,trending,open_test_drive
2026-04-29,bullish,ATM-1,412.95,434.25,5.16,-1.49,5,6.32,6.071,0.008,48,75,2,,0,-0.98,-0.1901,0.0,25.35,-0.98,-0.1901,-0.98,-0.1901,normal,trending,open_test_drive
2026-04-29,bullish,ATM,355.45,374.8,5.44,-1.53,5,6.62,6.407,0.008,48,75,2,,0,-1.27,-0.2326,0.0,23.85,-1.27,-0.2326,-1.27,-0.2326,normal,trending,open_test_drive
2026-04-29,bullish,ATM+1,301.7,319.6,5.93,-1.33,5,6.85,6.983,0.009,49,75,2,,0,-0.63,-0.1061,0.0,19.8,-0.63,-0.1061,-0.63,-0.1061,normal,trending,open_test_drive
2026-04-29,bullish,ATM+2,253.05,271.5,7.29,-0.85,5,7.59,8.582,0.011,50,55,2,,0,-0.24,-0.0325,0.0,19.05,-0.24,-0.0325,-0.24,-0.0325,normal,trending,open_test_drive
2026-04-30,bearish,ATM-2,53.8,59.25,10.13,-99.91,232,99.92,29.465,0.039,21,100,0,,0,-30.11,-2.9725,0.0,21.65,-11.9,-1.1743,-30.11,-2.9725,normal,mean_reverting,opening_drive
2026-04-30,bearish,ATM-1,87.9,96.5,9.78,-99.83,232,99.84,28.458,0.037,21,100,0,,0,-29.24,-2.9884,0.0,34.3,-12.17,-1.2442,-29.24,-2.9884,normal,mean_reverting,opening_drive
2026-04-30,bearish,ATM,138.5,150.2,8.45,-97.33,232,97.54,24.572,0.032,21,100,0,,0,-27.29,-3.2308,0.0,49.5,-13.24,-1.5675,-27.29,-3.2308,normal,mean_reverting,opening_drive
2026-04-30,bearish,ATM+1,203.35,219.0,7.7,-90.02,232,90.73,22.386,0.029,21,100,0,,0,-23.73,-3.0831,0.0,63.9,-13.84,-1.7987,-23.73,-3.0831,normal,mean_reverting,opening_drive
2026-04-30,bearish,ATM+2,280.35,299.55,6.85,-76.71,232,78.2,19.92,0.026,20,100,0,,0,-19.46,-2.8411,0.0,73.75,-14.52,-2.1203,-19.46,-2.8411,normal,mean_reverting,opening_drive
2026-04-30,bullish,ATM-2,248.4,360.15,44.99,-43.3,79,60.89,151.785,0.197,26,100,0,,0,-21.92,-0.4872,0.0,166.2,15.99,0.3554,-12.22,-0.2716,normal,mean_reverting,opening_drive
2026-04-30,bullish,ATM-1,168.7,262.5,55.6,-73.09,79,82.7,187.594,0.244,27,100,0,3,0,-44.13,-0.7937,0.0,168.25,-6.6,-0.1188,-12.71,-0.2287,normal,mean_reverting,opening_drive
2026-04-30,bullish,ATM,101.15,164.55,62.68,-97.83,79,98.66,211.473,0.275,28,100,0,3,0,-80.97,-1.2918,0.0,145.3,-3.63,-0.0579,-22.15,-0.3533,normal,mean_reverting,opening_drive
2026-04-30,bullish,ATM+1,57.1,77.7,36.08,-99.65,79,99.74,121.72,0.158,25,100,0,,0,-95.53,-2.6481,0.0,75.15,-4.66,-0.1291,-62.43,-1.7306,normal,mean_reverting,opening_drive
2026-04-30,bullish,ATM+2,29.3,34.35,17.24,-99.49,45,99.56,58.151,0.075,23,100,0,,0,-81.4,-4.7228,0.0,28.9,-18.77,-1.0891,-81.4,-4.7228,normal,mean_reverting,opening_drive
2026-05-04,bullish,ATM-2,831.45,857.8,3.17,-7.92,66,10.75,22.997,0.03,40,75,0,,0,-2.42,-0.7628,0.0,46.45,-5.86,-1.8501,-4.19,-1.3226,normal,trending,open_test_drive
2026-05-04,bullish,ATM-1,770.7,798.0,3.54,-8.15,66,11.29,25.704,0.033,40,75,0,,0,-2.28,-0.6447,0.0,44.9,-6.27,-1.7711,-4.18,-1.1813,normal,trending,open_test_drive
2026-05-04,bullish,ATM,713.8,739.3,3.57,-8.43,68,11.59,25.923,0.033,40,100,0,,0,-2.35,-0.6588,0.0,42.3,-6.84,-1.9137,-4.21,-1.1784,normal,trending,open_test_drive
2026-05-04,bullish,ATM+1,661.75,685.5,3.59,-9.03,66,12.18,26.043,0.033,40,100,0,,0,-2.56,-0.7137,0.0,40.7,-7.0,-1.9516,-4.26,-1.1874,normal,trending,open_test_drive
2026-05-04,bullish,ATM+2,611.6,634.1,3.68,-9.55,54,12.76,26.696,0.034,39,80,0,,0,-1.9,-0.5178,0.0,34.15,-7.25,-1.9711,-4.27,-1.16,normal,trending,open_test_drive
2026-05-05,bearish,ATM-2,341.85,369.0,7.94,-22.83,147,28.51,27.568,0.036,32,100,0,,0,-0.26,-0.0331,0.0,28.05,-13.65,-1.7182,-0.26,-0.0331,normal,mean_reverting,open_test_drive
2026-05-05,bearish,ATM-1,383.65,412.1,7.42,-21.8,147,27.2,25.741,0.034,32,100,0,,0,-0.21,-0.0281,0.0,29.25,-14.07,-1.897,-0.21,-0.0281,normal,mean_reverting,open_test_drive
2026-05-05,bearish,ATM,430.35,460.2,6.94,-21.17,147,26.28,24.076,0.031,33,100,0,,0,-0.59,-0.0854,0.0,32.4,-14.45,-2.0834,-0.59,-0.0854,normal,mean_reverting,open_test_drive
2026-05-05,bearish,ATM+1,477.8,511.8,7.12,-19.87,147,25.2,24.7,0.032,33,100,0,,0,0.18,0.025,0.025,33.15,-14.31,-2.0106,0.18,0.025,normal,mean_reverting,open_test_drive
2026-05-05,bearish,ATM+2,530.1,567.3,7.02,-18.95,147,24.26,24.359,0.032,34,100,0,,0,0.12,0.0175,0.0175,36.55,-14.39,-2.05,0.12,0.0175,normal,mean_reverting,open_test_drive
2026-05-06,bearish,ATM-2,178.0,178.0,0.0,-28.76,0,28.76,0.0,0.0,31,75,0,,0,-28.76,0.0,0.0,51.2,-20.0,0.0,-28.76,0.0,normal,trending,open_test_drive
2026-05-06,bearish,ATM-1,210.85,214.45,1.71,-26.73,284,27.96,2.247,0.003,31,75,0,,0,-26.23,-15.3611,0.0,58.9,-18.63,-10.9139,-26.23,-15.3611,normal,trending,open_test_drive
2026-05-06,bearish,ATM,255.65,257.0,0.53,-26.68,284,27.06,0.695,0.001,31,75,0,,0,-25.88,-49.0,0.0,67.5,-19.58,-37.0741,-25.88,-49.0,normal,trending,open_test_drive
2026-05-06,bearish,ATM+1,303.35,304.5,0.38,-25.35,284,25.63,0.499,0.001,32,75,0,,0,-25.02,-66.0,0.0,77.05,-19.7,-51.9565,-25.02,-66.0,normal,trending,open_test_drive
2026-05-06,bearish,ATM+2,356.25,360.6,1.22,-23.99,284,24.9,1.607,0.002,33,75,0,,0,-23.8,-19.4943,0.0,89.15,-19.02,-15.5793,-23.8,-19.4943,normal,trending,open_test_drive
2026-05-07,bearish,ATM-2,60.55,103.6,71.1,-55.74,95,74.13,787.339,1.012,37,100,41,2,0,1.07,0.0151,0.0151,42.4,7.68,0.108,36.5,0.5134,normal,trending,trend_from_open
2026-05-07,bearish,ATM-1,88.05,145.0,64.68,-39.64,95,63.34,716.254,0.921,35,100,41,2,0,4.83,0.0746,0.0746,52.7,3.58,0.0553,31.46,0.4864,normal,trending,trend_from_open
2026-05-07,bearish,ATM,127.3,195.35,53.46,-22.07,95,49.22,591.974,0.761,33,100,41,2,0,4.87,0.0911,0.0911,61.85,0.96,0.0179,27.69,0.518,normal,trending,trend_from_open
2026-05-07,bearish,ATM+1,176.35,261.75,48.43,-8.42,95,38.3,536.272,0.689,37,100,41,,0,6.32,0.1306,0.1306,74.25,-0.38,-0.0078,25.06,0.5176,normal,trending,trend_from_open
2026-05-07,bearish,ATM+2,238.2,334.65,40.49,-3.99,95,29.93,448.397,0.576,40,100,41,,0,3.55,0.0876,0.0876,88.0,12.39,0.3061,22.4,0.5531,normal,trending,trend_from_open
2026-05-07,bullish,ATM-2,320.3,348.9,8.93,-46.22,24,50.63,295.48,0.377,7,100,0,,0,-10.72,-1.201,0.0,62.95,-13.87,-1.5531,-10.72,-1.201,normal,trending,trend_from_open
2026-05-07,bullish,ATM-1,256.3,275.9,7.65,-57.43,24,60.46,253.061,0.323,6,100,0,,0,-15.33,-2.0051,0.0,58.9,-15.12,-1.9765,-15.33,-2.0051,normal,trending,trend_from_open
2026-05-07,bullish,ATM,194.65,213.25,9.56,-66.61,24,69.52,316.211,0.404,7,100,0,,0,-14.31,-1.4973,0.0,46.45,-13.77,-1.4414,-14.31,-1.4973,normal,trending,trend_from_open
2026-05-07,bullish,ATM+1,148.3,165.75,11.77,-74.81,24,77.47,389.379,0.497,9,100,0,,0,-14.46,-1.2292,0.0,38.9,-13.36,-1.1358,-14.46,-1.2292,normal,trending,trend_from_open
2026-05-07,bullish,ATM+2,112.05,125.3,11.83,-80.5,24,82.56,391.311,0.499,9,100,0,,0,-15.98,-1.3509,0.0,31.15,-13.72,-1.16,-15.98,-1.3509,normal,trending,trend_from_open
2026-05-08,bearish,ATM-2,585.45,602.45,2.9,-23.66,8,25.81,18.523,0.024,35,100,0,,0,-1.99,-0.6853,0.0,28.65,-17.68,-6.0876,-0.35,-0.1206,normal,mean_reverting,open_test_drive
2026-05-08,bearish,ATM-1,632.4,648.0,2.47,-23.06,25,24.92,15.735,0.02,33,100,0,,0,-2.66,-1.0769,0.0,32.4,-18.03,-7.3077,-0.81,-0.3269,normal,mean_reverting,open_test_drive
2026-05-08,bearish,ATM,678.85,695.9,2.51,-21.93,8,23.84,16.021,0.021,35,100,0,,0,-2.35,-0.9355,0.0,33.0,-17.99,-7.163,-0.68,-0.2698,normal,mean_reverting,open_test_drive
2026-05-08,bearish,ATM+1,729.7,745.45,2.16,-20.67,25,22.35,13.768,0.018,35,100,0,,0,-2.67,-1.2381,0.0,35.25,-18.27,-8.466,-1.13,-0.5238,normal,mean_reverting,open_test_drive
2026-05-08,bearish,ATM+2,780.25,799.0,2.4,-19.37,25,21.26,15.329,0.02,35,100,0,,0,-2.27,-0.944,0.0,36.45,-18.08,-7.5227,-0.77,-0.32,normal,mean_reverting,open_test_drive
2026-05-11,bearish,ATM-2,472.35,505.2,6.95,-15.7,121,21.18,13.49,0.018,35,100,0,,0,-3.73,-0.5358,0.0,50.45,-14.44,-2.0758,-0.3,-0.0426,normal,mean_reverting,open_test_drive
2026-05-11,bearish,ATM-1,514.5,549.65,6.83,-14.72,121,20.18,13.252,0.017,35,100,0,,0,-3.25,-0.4751,0.0,51.85,-14.53,-2.1275,-0.21,-0.0313,normal,mean_reverting,open_test_drive
2026-05-11,bearish,ATM,566.5,598.7,5.68,-15.0,121,19.57,11.025,0.014,36,100,0,,0,-4.21,-0.7407,0.0,56.05,-4.64,-0.8168,-1.23,-0.2158,normal,mean_reverting,open_test_drive
2026-05-11,bearish,ATM+1,612.35,650.65,6.25,-13.68,121,18.77,12.132,0.016,36,100,0,,0,-4.01,-0.641,0.0,62.85,-3.63,-0.5796,-0.89,-0.1423,normal,mean_reverting,open_test_drive
2026-05-11,bearish,ATM+2,661.8,704.45,6.44,-12.74,121,18.02,12.501,0.016,37,100,0,,0,-4.55,-0.7057,0.0,72.75,-2.06,-0.3189,-0.11,-0.0176,normal,mean_reverting,open_test_drive
2026-05-13,bearish,ATM-2,368.95,369.1,0.04,-36.54,61,36.56,0.105,0.0,27,100,0,,0,-22.89,-563.0,0.0,84.6,-19.97,-491.1333,-15.21,-374.0,normal,mean_reverting,open_test_drive
2026-05-13,bearish,ATM-1,408.6,411.7,0.76,-34.17,61,34.66,1.965,0.003,28,100,0,,0,-21.38,-28.1774,0.0,90.45,-19.39,-25.5613,-19.75,-26.0323,normal,mean_reverting,open_test_drive
2026-05-13,bearish,ATM,455.75,457.4,0.36,-32.54,61,32.78,0.938,0.001,29,100,0,,0,-20.66,-57.0606,0.0,95.8,-19.71,-54.4424,-18.1,-50.0,normal,mean_reverting,open_test_drive
2026-05-13,bearish,ATM+1,508.85,508.85,0.0,-31.04,0,31.04,0.0,0.0,29,100,0,,0,-20.0,0.0,0.0,101.75,-20.0,0.0,-17.27,0.0,normal,mean_reverting,open_test_drive
2026-05-13,bearish,ATM+2,561.95,563.2,0.22,-28.69,61,28.84,0.576,0.001,31,100,0,,0,-18.81,-84.56,0.0,106.95,-19.82,-89.112,-16.29,-73.24,normal,mean_reverting,open_test_drive
2026-05-13,bullish,ATM-2,552.6,566.0,2.42,-18.02,98,19.96,9.044,0.012,35,100,0,,0,-2.0,-0.8246,0.0,24.45,-9.6,-3.959,-8.61,-3.5522,normal,mean_reverting,open_test_drive
2026-05-13,bullish,ATM-1,487.7,499.6,2.44,-18.8,98,20.74,9.101,0.012,35,100,0,,0,-1.89,-0.7731,0.0,21.1,-18.05,-7.3966,-6.94,-2.8445,normal,mean_reverting,open_test_drive
2026-05-13,bullish,ATM,431.05,438.4,1.71,-20.37,98,21.7,6.36,0.008,34,100,0,,0,-2.34,-1.3741,0.0,17.45,-18.64,-10.9293,-10.22,-5.9932,normal,mean_reverting,open_test_drive
2026-05-13,bullish,ATM+1,376.9,382.9,1.59,-21.85,98,23.07,5.938,0.008,34,100,0,,0,-2.71,-1.7,0.0,16.2,-18.73,-11.7633,-9.99,-6.275,normal,mean_reverting,open_test_drive
2026-05-13,bullish,ATM+2,327.15,332.05,1.5,-22.59,98,23.73,5.586,0.007,33,100,0,,0,-2.34,-1.5612,0.0,12.55,-18.8,-12.5531,-11.62,-7.7551,normal,mean_reverting,open_test_drive
2026-05-14,bearish,ATM-2,117.4,128.3,9.28,-29.13,101,35.15,21.368,0.029,28,80,0,,0,-15.8,-1.7018,0.0,29.45,-12.57,-1.3541,-18.06,-1.945,normal,mean_reverting,open_test_drive
2026-05-14,bearish,ATM-1,153.8,170.75,11.02,-28.54,101,35.64,25.364,0.034,28,80,0,,0,-14.63,-1.3274,0.0,39.45,-11.18,-1.0147,-17.62,-1.5988,normal,mean_reverting,open_test_drive
2026-05-14,bearish,ATM,201.85,225.85,11.89,-27.03,101,34.78,27.364,0.037,29,80,0,,0,-13.65,-1.1479,0.0,51.55,-10.49,-0.8821,-16.37,-1.3771,normal,mean_reverting,open_test_drive
2026-05-14,bearish,ATM+1,261.1,292.3,11.95,-24.93,101,32.95,27.501,0.037,30,80,0,,0,-12.33,-1.0321,0.0,63.4,-10.44,-0.8737,-14.17,-1.1859,normal,mean_reverting,open_test_drive
2026-05-14,bearish,ATM+2,329.1,363.35,10.41,-22.39,101,29.71,23.951,0.032,31,80,0,,0,-11.14,-1.0701,0.0,70.9,-11.67,-1.1218,-12.64,-1.2146,normal,mean_reverting,open_test_drive
2026-05-15,bullish,ATM-2,849.8,889.8,4.71,-8.65,111,12.76,29.823,0.039,39,75,0,,0,-1.91,-0.4063,0.0,56.25,-8.44,-1.7938,-2.33,-0.495,normal,trending,open_test_drive
2026-05-15,bullish,ATM-1,792.85,825.95,4.17,-9.23,111,12.86,26.451,0.035,39,75,0,,0,-2.01,-0.4804,0.0,49.0,-8.82,-2.1133,-3.45,-0.8263,normal,trending,open_test_drive
2026-05-15,bullish,ATM,738.2,774.1,4.86,-9.77,111,13.95,30.812,0.041,39,100,0,,0,-2.7,-0.5543,0.0,55.8,-9.54,-1.961,-3.14,-0.6462,normal,trending,open_test_drive
2026-05-15,bullish,ATM+1,683.65,715.75,4.7,-9.98,111,14.02,29.749,0.039,39,100,0,,0,-2.95,-0.6277,0.0,52.25,-9.72,-2.0701,-3.34,-0.7103,normal,trending,open_test_drive
2026-05-15,bullish,ATM+2,636.75,669.95,5.21,-10.62,111,15.05,33.035,0.044,38,100,0,,0,-3.24,-0.6205,0.0,53.8,-10.58,-2.0286,-4.2,-0.8057,normal,trending,open_test_drive
2026-05-18,bearish,ATM-2,544.35,574.8,5.59,-4.84,54,6.57,33.308,0.045,43,75,0,,0,-2.95,-0.5271,0.0,46.5,-1.17,-0.2085,-2.95,-0.5271,normal,mean_reverting,opening_drive
2026-05-18,bearish,ATM-1,587.55,619.3,5.4,-4.8,54,6.48,32.176,0.043,43,75,0,,0,-3.37,-0.6236,0.0,51.55,-1.21,-0.2236,-3.37,-0.6236,normal,mean_reverting,opening_drive
2026-05-18,bearish,ATM,631.5,668.8,5.91,-4.4,54,6.51,35.17,0.047,43,75,0,,0,-2.87,-0.4866,0.0,55.45,-0.92,-0.1555,-2.87,-0.4866,normal,mean_reverting,opening_drive
2026-05-18,bearish,ATM+1,682.15,720.0,5.55,-4.35,54,6.47,33.039,0.044,43,75,0,,0,-2.91,-0.5244,0.0,57.7,-1.12,-0.2021,-2.91,-0.5244,normal,mean_reverting,opening_drive
2026-05-18,bearish,ATM+2,729.75,772.85,5.91,-3.94,54,6.22,35.168,0.047,43,75,0,,0,-2.27,-0.3852,0.0,59.7,-0.43,-0.0731,-2.27,-0.3852,normal,mean_reverting,opening_drive
2026-05-19,bearish,ATM-2,399.7,436.5,9.21,-21.48,13,28.1,22.118,0.029,36,100,0,,0,-2.25,-0.2446,0.0,45.8,-12.63,-1.3723,0.2,0.0217,normal,trending,failed_auction
2026-05-19,bearish,ATM-1,442.2,481.95,8.99,-19.86,13,26.47,21.595,0.029,36,100,0,,0,-0.67,-0.0742,0.0,42.7,-12.81,-1.4249,0.26,0.0289,normal,trending,failed_auction
2026-05-19,bearish,ATM,489.55,532.0,8.67,-18.41,13,24.92,20.831,0.028,37,100,0,,0,-0.91,-0.1048,0.0,46.9,-13.06,-1.5065,-0.32,-0.0365,normal,trending,failed_auction
2026-05-19,bearish,ATM+1,540.0,583.7,8.09,-16.94,13,23.15,19.441,0.026,37,100,0,,0,-0.83,-0.103,0.0,48.2,-13.53,-1.6714,-0.33,-0.0412,normal,trending,failed_auction
2026-05-19,bearish,ATM+2,587.75,640.0,8.89,-14.59,13,21.56,21.356,0.028,39,100,0,,0,0.31,0.0344,0.0344,50.45,-12.89,-1.4498,0.04,0.0048,normal,trending,failed_auction
2026-05-25,bullish,ATM-2,541.15,582.45,7.63,-6.71,145,8.39,26.198,0.034,42,75,0,,0,-3.08,-0.4031,0.0,57.95,1.39,0.1816,-3.08,-0.4031,normal,mean_reverting,open_test_drive
2026-05-25,bullish,ATM-1,480.55,527.25,9.72,-7.22,145,10.44,33.359,0.044,41,75,0,,0,-2.95,-0.3041,0.0,60.9,1.69,0.1734,-2.95,-0.3041,normal,mean_reverting,open_test_drive
2026-05-25,bullish,ATM,426.85,466.85,9.37,-7.11,145,10.43,32.168,0.042,41,75,0,,0,-3.3,-0.3525,0.0,54.1,0.95,0.1012,-3.3,-0.3525,normal,mean_reverting,open_test_drive
2026-05-25,bullish,ATM+1,377.95,408.7,8.14,-7.4,145,10.34,27.929,0.037,41,75,0,,0,-3.65,-0.4488,0.0,44.55,0.08,0.0098,-3.65,-0.4488,normal,mean_reverting,open_test_drive
2026-05-25,bullish,ATM+2,330.9,362.8,9.64,-7.33,145,11.45,33.093,0.043,40,75,0,,0,-3.29,-0.3417,0.0,42.8,0.45,0.047,-3.29,-0.3417,normal,mean_reverting,open_test_drive
2026-05-26,bullish,ATM-2,427.25,447.35,4.7,-17.81,186,21.5,27.634,0.036,35,100,0,,0,-2.26,-0.4801,0.0,29.75,-16.24,-3.4512,-2.26,-0.4801,normal,trending,open_auction
2026-05-26,bullish,ATM-1,365.45,382.4,4.64,-18.76,186,22.36,27.244,0.036,34,100,0,,0,-2.74,-0.59,0.0,26.95,-16.29,-3.5121,-2.74,-0.59,normal,trending,open_auction
2026-05-26,bullish,ATM,307.05,323.3,5.29,-19.56,186,23.6,31.087,0.041,34,100,0,,0,-2.26,-0.4277,0.0,23.2,-15.77,-2.9791,-2.26,-0.4277,normal,trending,open_auction
2026-05-26,bullish,ATM+1,255.85,270.0,5.53,-20.5,186,24.67,32.487,0.042,33,100,0,,0,-2.64,-0.477,0.0,20.9,-15.58,-2.8163,-2.64,-0.477,normal,trending,open_auction
2026-05-26,bullish,ATM+2,212.6,224.75,5.71,-20.6,186,24.89,33.57,0.044,33,100,0,,0,-2.85,-0.4979,0.0,18.2,-15.43,-2.6996,-2.85,-0.4979,normal,trending,open_auction
2026-05-26,bearish,ATM-2,201.85,221.4,9.69,-5.95,37,9.49,22.661,0.03,42,50,2,,0,4.24,0.4373,0.4373,11.0,4.24,0.4373,5.92,0.6113,normal,trending,open_auction
2026-05-26,bearish,ATM-1,240.3,267.5,11.32,-4.87,37,9.66,26.483,0.035,42,75,2,,0,0.27,0.0239,0.0239,26.55,5.04,0.4449,0.27,0.0239,normal,trending,open_auction
2026-05-26,bearish,ATM,286.4,316.6,10.54,-4.68,37,9.11,24.671,0.032,43,75,2,,0,0.21,0.0199,0.0199,29.6,5.29,0.5017,0.21,0.0199,normal,trending,open_auction
2026-05-26,bearish,ATM+1,338.05,373.0,10.34,-4.2,37,8.28,24.189,0.032,43,75,2,,0,0.86,0.083,0.083,32.05,5.34,0.5165,0.86,0.083,normal,trending,open_auction
2026-05-26,bearish,ATM+2,397.4,437.95,10.2,-3.96,37,8.01,23.873,0.031,43,75,2,,0,0.88,0.0863,0.0863,37.05,5.62,0.5512,0.88,0.0863,normal,trending,open_auction
2026-05-27,bearish,ATM-2,99.2,108.85,9.73,-88.05,11,89.11,112.975,0.149,27,100,0,,0,-12.5,-1.285,0.0,22.05,-12.22,-1.256,-24.09,-2.4767,normal,mean_reverting,open_test_drive
2026-05-27,bearish,ATM-1,134.0,147.6,10.15,-78.32,11,80.32,117.869,0.155,27,100,0,,0,-11.72,-1.1544,0.0,29.3,-11.88,-1.1706,-22.24,-2.1912,normal,mean_reverting,open_test_drive
2026-05-27,bearish,ATM,180.9,197.0,8.9,-63.02,11,66.04,103.36,0.136,26,100,0,,0,-9.67,-1.087,0.0,33.6,-12.88,-1.4472,-19.04,-2.1398,normal,mean_reverting,open_test_drive
2026-05-27,bearish,ATM+1,236.2,255.75,8.28,-48.41,11,52.36,96.124,0.127,26,100,0,,0,-7.83,-0.9463,0.0,38.05,-13.38,-1.6164,-16.55,-2.0,normal,mean_reverting,open_test_drive
